DateTime,Outdoor air temperature [C],Solar radiation [W/m2],Occupant count,Room temperature [C],Heating setpoint [C],Cooling setpoint [C],HVAC load [W]
2024-10-29 09:45:00,9.189999583333336,334.0,0.72567,25.222218833333333,19.999995761111112,26.666666666666668,-1.9034929269808485
2024-10-29 10:00:00,9.479999544444446,340.75,0.72567,25.777774388888886,19.999995761111112,26.666666666666668,-2.2919219052384463
2024-10-29 10:15:00,9.850000383333331,308.0,0.72567,26.722217138888887,19.999995761111112,26.666666666666668,-1.3404914811643684
2024-10-29 10:30:00,10.210000038888888,351.5,0.72567,25.222218833333333,19.999995761111112,26.666666666666668,-1.7841374056249435
2024-10-29 10:45:00,10.5,267.0,0.72567,24.77777269444444,19.999995761111112,26.666666666666668,0.0
2024-10-29 11:00:00,10.78999996111111,255.33333333333331,0.72567,24.666663277777776,19.999995761111112,26.666666666666668,-1.7423807559468385
2024-10-29 11:15:00,10.999999999999998,185.5,0.72567,23.944439361111108,19.999995761111112,26.666666666666668,-3.759740219280364
2024-10-29 11:30:00,11.28999996111111,194.2,0.72567,23.66666158333333,19.999995761111112,26.666666666666668,-1.2587342612990644
2024-10-29 11:45:00,11.500000000000002,189.75,0.72567,23.38888380555555,19.999995761111112,26.666666666666668,0.0
2024-10-29 12:00:00,11.71000003888889,210.2,0.72567,23.277774388888886,19.999995761111112,26.666666666666668,-1.69642798817897
2024-10-29 12:15:00,11.989999772222225,135.75,0.72567,23.38888380555555,19.999995761111112,26.666666666666668,0.0
2024-10-29 12:30:00,12.130000116666666,114.4,0.72567,23.38888380555555,19.999995761111112,26.666666666666668,0.0
2024-10-29 12:45:00,12.19999981111111,151.25,0.72567,23.38888380555555,19.999995761111112,26.666666666666668,-0.5398118136195702
2024-10-29 13:00:00,12.340000155555554,208.33333333333331,0.72567,23.277774388888886,19.999995761111112,26.666666666666668,-2.672544909806878
2024-10-29 13:15:00,12.40999985,154.25,0.72567,23.333329094444444,19.999995761111112,26.666666666666668,-1.4789820168529948
2024-10-29 13:30:00,12.619999883333332,163.75,0.72567,23.277774388888886,19.999995761111112,26.666666666666668,-4.261405978315973
2024-10-29 13:45:00,12.760000227777779,124.0,0.72567,23.277774388888886,19.999995761111112,26.666666666666668,-3.857470483159109
2024-10-29 14:00:00,12.96000003888889,122.5,0.72567,23.22221967777778,18.333333333333332,25.555551316666666,-2.085134614291932
2024-10-29 14:15:00,13.100000383333331,143.33333333333334,0.72567,23.22221967777778,18.333333333333332,25.555551316666666,-3.859717275325133
2024-10-29 14:30:00,13.239999772222225,142.8,0.72567,23.22221967777778,18.333333333333332,25.555551316666666,0.0
2024-10-29 14:45:00,13.310000422222222,157.0,0.72567,23.277774388888886,18.333333333333332,25.555551316666666,0.0
